Property Name,Floorplan,Unit,Floor,Bedrooms,Bathrooms,Partial Bathrooms,SF,Available On,Deposit,Term,Est AMI Level,Last Asking Rent,Asking Rent PSF,Last Effective Rent,Effective Rent PSF,On Market Date,Off Market Date,Days on Market,Days Vacant
VERVE Boise,4BR/4BA - D3,Private,,4,4,,1312,,250,Annual (08/15/2024 - 07/31/2025),30%,899,0.69,857,0.65,2024-05-08,2024-08-08,93,93
VERVE Boise,4BR/4BA - D3,Private,,4,4,,1312,,250,Annual (08/15/2024 - 07/31/2025),30%,799,0.61,799,0.61,2025-02-28,2025-07-31,154,154
VERVE Boise,4BR/4BA - D3 Patio,Attached Bathroom,,4,4,,1312,,250,Annual (08/14/2025 - 07/31/2026),30%,799,0.61,757,0.58,2024-09-26,2025-07-10,288,288
VERVE Boise,4BR/4BA - D3,Attached Bathroom,,4,4,,1312,,250,Annual (08/14/2025 - 07/31/2026),30%,799,0.61,757,0.58,2024-09-26,2025-07-10,288,288
VERVE Boise,4BR/4BA - D3,Attached Bathroom,,4,4,,1312,,250,Annual (08/15/2024 - 07/31/2025),30%,799,0.61,799,0.61,2025-02-28,2025-07-31,154,154
VERVE Boise,4BR/4BA - D3 Patio,Private,,4,4,,1312,,250,Annual (08/15/2024 - 07/31/2025),30%,899,0.69,857,0.65,2024-05-08,2024-08-08,93,93
VERVE Boise,4BR/4BA - D3 Patio,Private,,4,4,,1312,,250,Annual (08/15/2024 - 07/31/2025),30%,799,0.61,799,0.61,2025-02-28,2025-07-31,154,154
VERVE Boise,4BR/4BA - D3 Patio,Attached Bathroom,,4,4,,1312,,250,Annual (08/15/2024 - 07/31/2025),30%,799,0.61,799,0.61,2025-02-28,2025-07-31,154,154
VERVE Boise,4BR/4BA - D3,Private - 4BR/4BA - D3 (2),,4,4,,1312,8/15/2024,,,50%,899,0.69,857,0.65,2023-10-06,2024-05-08,216,0
VERVE Boise,4BR/4BA - D3 Patio,Private - 4BR/4BA - D3 Patio (1),,4,4,,1312,8/15/2024,250,,50%,899,0.69,857,0.65,2023-06-21,2024-05-08,323,0
VERVE Boise,4BR/4BA - D3 Patio,Private - 4BR/4BA - D3 Patio,,4,4,,1312,8/17/2023,250,,50%,899,0.69,857,0.65,,2024-05-08,,
VERVE Boise,4BR/4BA - D3,Attached Bathroom,,4,4,,1312,,250,Spring + Summer (01/01/2025 - 07/31/2025),50%,959,0.73,917,0.7,2025-02-28,2025-04-03,35,35
VERVE Boise,4BR/4BA - D3,Private - 4BR/4BA - D3 (1),,4,4,,1312,8/17/2023,250,,50%,989,0.75,947,0.72,2023-06-21,2024-05-08,323,266
VERVE Boise,4BR/4BA - D3,Private - 4BR/4BA - D3,,4,4,,1312,8/17/2023,250,,50%,989,0.75,947,0.72,,2024-05-08,,
VERVE Boise,4BR/4BA - D3 Patio,Attached Bathroom,,4,4,,1312,,250,Spring + Summer (01/01/2025 - 07/31/2025),50%,999,0.76,957,0.73,2025-02-28,2025-04-03,35,35
VERVE Boise,5BR/5BA - E1,Attached Bathroom,,5,5,,1469,,250,Annual (08/15/2024 - 07/31/2025),30%,799,0.54,799,0.54,2025-02-28,2025-07-31,154,154
VERVE Boise,5BR/5BA - E1,Private,,5,5,,1469,,250,Annual (08/18/2026 - 07/31/2027),30%,799,0.54,799,0.54,2025-09-25,2026-05-23,241,241
VERVE Boise,5BR/5BA - E1,Private,,5,5,,1469,,250,Annual (08/15/2024 - 07/31/2025),30%,899,0.61,899,0.61,2024-05-08,2024-08-08,93,93
VERVE Boise,5BR/5BA - E1,Private,,5,5,,1469,,250,Annual (08/15/2024 - 07/31/2025),30%,799,0.54,799,0.54,2025-02-28,2025-07-31,154,154
VERVE Boise,5BR/5BA - E1,Attached Bathroom,,5,5,,1469,,250,Annual (08/18/2026 - 07/31/2027),30%,799,0.54,799,0.54,2025-07-01,2026-01-02,186,186
VERVE Boise,5BR/5BA - E1,Attached Bathroom,,5,5,,1469,,250,Annual (08/14/2025 - 07/31/2026),30%,799,0.54,799,0.54,2024-09-26,2025-07-10,288,288
VERVE Boise,5BR/5BA - E1,Attached Bathroom,,5,5,,1469,,,Summer + Academic (06/01/2025 - 05/31/2026),30%,799,0.54,774,0.53,2026-02-17,2026-05-31,104,104
VERVE Boise,5BR/5BA - E1,Private,,5,5,,1469,,250,Annual (08/14/2025 - 07/31/2026),30%,799,0.54,799,0.54,2024-09-26,2025-09-18,358,358
VERVE Boise,5BR/5BA - E1,Attached Bathroom,,5,5,,1469,,,Summer + Annual (05/01/2025 - 07/31/2026),30%,799,0.54,799,0.54,2026-02-17,,149,149
VERVE Boise,5BR/5BA - E1,Private - 5BR/5BA - E1 (1),,5,5,,1469,8/17/2023,250,,30%,899,0.61,899,0.61,2023-06-21,2024-05-08,323,266
VERVE Boise,5BR/5BA - E1,Private - 5BR/5BA - E1 (2),,5,5,,1469,8/15/2024,,,30%,899,0.61,899,0.61,2023-10-06,2024-05-08,216,0
VERVE Boise,5BR/5BA - E1,Private - 5BR/5BA - E1,,5,5,,1469,8/17/2023,250,,30%,899,0.61,899,0.61,,2024-05-08,,
VERVE Boise,5BR/5BA - E1,Attached Bathroom,,5,5,,1469,,250,Spring + Summer (01/01/2025 - 07/31/2025),30%,909,0.62,909,0.62,2025-02-28,2025-04-03,35,35
VERVE Boise,5BR/5BA - E4,Attached Bathroom,,5,5,,1544,,,Summer + Academic (06/01/2025 - 05/31/2026),30%,799,0.52,774,0.5,2026-02-17,2026-05-31,104,104
VERVE Boise,5BR/5BA - E4,Private,,5,5,,1544,,250,Annual (08/14/2025 - 07/31/2026),30%,799,0.52,799,0.52,2024-09-26,2025-09-18,358,358
VERVE Boise,5BR/5BA - E4,Attached Bathroom,,5,5,,1544,,250,Annual (08/18/2026 - 07/31/2027),30%,799,0.52,799,0.52,2025-07-01,2026-01-02,186,186
VERVE Boise,5BR/5BA - E4,Private,,5,5,,1544,,250,Annual (08/18/2026 - 07/31/2027),30%,799,0.52,799,0.52,2025-09-25,2026-05-23,241,241
VERVE Boise,5BR/5BA - E4,Attached Bathroom,,5,5,,1544,,250,Annual (08/15/2024 - 07/31/2025),30%,799,0.52,799,0.52,2025-02-28,2025-07-31,154,154
VERVE Boise,5BR/5BA - E4,Attached Bathroom,,5,5,,1544,,250,Annual (08/14/2025 - 07/31/2026),30%,799,0.52,799,0.52,2024-09-26,2025-07-10,288,288
VERVE Boise,5BR/5BA - E4,Private,,5,5,,1544,,250,Annual (08/15/2024 - 07/31/2025),30%,899,0.58,899,0.58,2024-05-08,2024-08-08,93,93
VERVE Boise,5BR/5BA - E4,Private,,5,5,,1544,,250,Annual (08/15/2024 - 07/31/2025),30%,799,0.52,799,0.52,2025-02-28,2025-07-31,154,154
VERVE Boise,5BR/5BA - E4,Attached Bathroom,,5,5,,1544,,,Summer + Annual (05/01/2025 - 07/31/2026),30%,799,0.52,799,0.52,2026-02-17,,149,149
VERVE Boise,5BR/5BA - E4,Private - 5BR/5BA - E4 (2),,5,5,,1544,8/15/2024,,,30%,899,0.58,899,0.58,2023-10-06,2024-05-08,216,0
VERVE Boise,5BR/5BA - E4,Private - 5BR/5BA - E4 (1),,5,5,,1544,8/17/2023,250,,30%,899,0.58,899,0.58,2023-06-21,2024-05-08,323,266
VERVE Boise,5BR/5BA - E4,Private - 5BR/5BA - E4,,5,5,,1544,8/17/2023,250,,30%,899,0.58,899,0.58,,2024-05-08,,
VERVE Boise,5BR/5BA - E4,Attached Bathroom,,5,5,,1544,,250,Spring + Summer (01/01/2025 - 07/31/2025),30%,909,0.59,909,0.59,2025-02-28,2025-04-03,35,35
VERVE Boise,5BR/5BA - E2,Private,,5,5,,1575,,250,Annual (08/15/2024 - 07/31/2025),30%,899,0.57,899,0.57,2024-05-08,2024-08-08,93,93
VERVE Boise,5BR/5BA - E2,Private,,5,5,,1575,,250,Annual (08/15/2024 - 07/31/2025),30%,799,0.51,799,0.51,2025-02-28,2025-07-31,154,154
VERVE Boise,5BR/5BA - E2,Attached Bathroom,,5,5,,1575,,,Summer + Academic (06/01/2025 - 05/31/2026),30%,799,0.51,774,0.49,2026-02-17,2026-05-31,104,104
VERVE Boise,5BR/5BA - E2,Private,,5,5,,1575,,250,Annual (08/18/2026 - 07/31/2027),30%,799,0.51,799,0.51,2025-09-25,,294,294
VERVE Boise,5BR/5BA - E2,Attached Bathroom,,5,5,,1575,,250,Annual (08/14/2025 - 07/31/2026),30%,799,0.51,799,0.51,2024-09-26,2025-07-10,288,288
VERVE Boise,5BR/5BA - E2,Attached Bathroom,,5,5,,1575,,250,Annual (08/15/2024 - 07/31/2025),30%,799,0.51,799,0.51,2025-02-28,2025-07-31,154,154
VERVE Boise,5BR/5BA - E2,Attached Bathroom,,5,5,,1575,,,Summer + Annual (05/01/2025 - 07/31/2026),30%,799,0.51,799,0.51,2026-02-17,,149,149
VERVE Boise,5BR/5BA - E2,Private,,5,5,,1575,,250,Annual (08/14/2025 - 07/31/2026),30%,799,0.51,799,0.51,2024-09-26,2025-09-18,358,358
VERVE Boise,5BR/5BA - E2,Attached Bathroom,,5,5,,1575,,250,Annual (08/18/2026 - 07/31/2027),30%,799,0.51,799,0.51,2025-07-01,2026-01-02,186,186
VERVE Boise,5BR/5BA - E2,Private - 5BR/5BA - E2 (1),,5,5,,1575,8/17/2023,250,,30%,899,0.57,899,0.57,2023-06-21,2024-05-08,323,266
VERVE Boise,5BR/5BA - E2,Private - 5BR/5BA - E2 (2),,5,5,,1575,8/15/2024,,,30%,899,0.57,899,0.57,2023-10-06,2024-05-08,216,0
VERVE Boise,5BR/5BA - E2,Private - 5BR/5BA - E2,,5,5,,1575,8/17/2023,250,,30%,899,0.57,899,0.57,,2024-05-08,,
VERVE Boise,5BR/5BA - E2,Attached Bathroom,,5,5,,1575,,250,Spring + Summer (01/01/2025 - 07/31/2025),50%,1009,0.64,1009,0.64,2025-02-28,2025-04-03,35,35
VERVE Boise,5BR/5BA - E3,Attached Bathroom,,5,5,,1585,,,Summer + Academic (06/01/2025 - 05/31/2026),30%,799,0.5,774,0.49,2026-02-17,2026-05-31,104,104
VERVE Boise,5BR/5BA - E3,Attached Bathroom,,5,5,,1585,,250,Annual (08/18/2026 - 07/31/2027),30%,799,0.5,799,0.5,2025-07-01,2026-01-02,186,186
VERVE Boise,5BR/5BA - E3,Attached Bathroom,,5,5,,1585,,250,Annual (08/14/2025 - 07/31/2026),30%,799,0.5,799,0.5,2024-09-26,2025-07-10,288,288
VERVE Boise,5BR/5BA - E3,Attached Bathroom,,5,5,,1585,,,Summer + Annual (05/01/2025 - 07/31/2026),30%,799,0.5,799,0.5,2026-02-17,,149,149
VERVE Boise,5BR/5BA - E3,Attached Bathroom,,5,5,,1585,,250,Annual (08/15/2024 - 07/31/2025),30%,799,0.5,799,0.5,2025-02-28,2025-07-31,154,154
VERVE Boise,5BR/5BA - E3,Private,,5,5,,1585,,250,Annual (08/18/2026 - 07/31/2027),30%,799,0.5,799,0.5,2025-09-25,2026-05-23,241,241
VERVE Boise,5BR/5BA - E3,Private,,5,5,,1585,,250,Annual (08/15/2024 - 07/31/2025),30%,899,0.57,899,0.57,2024-05-08,2024-08-08,93,93
VERVE Boise,5BR/5BA - E3,Private,,5,5,,1585,,250,Annual (08/15/2024 - 07/31/2025),30%,799,0.5,799,0.5,2025-02-28,2025-07-31,154,154
VERVE Boise,5BR/5BA - E3,Private,,5,5,,1585,,250,Annual (08/14/2025 - 07/31/2026),30%,799,0.5,799,0.5,2024-09-26,2025-09-18,358,358
VERVE Boise,5BR/5BA - E3,Private - 5BR/5BA - E3 (2),,5,5,,1585,8/15/2024,,,30%,899,0.57,899,0.57,2023-10-06,2024-05-08,216,0
VERVE Boise,5BR/5BA - E3,Private - 5BR/5BA - E3,,5,5,,1585,8/17/2023,250,,30%,899,0.57,899,0.57,,2024-05-08,,
VERVE Boise,5BR/5BA - E3,Private - 5BR/5BA - E3 (1),,5,5,,1585,8/17/2023,250,,30%,899,0.57,899,0.57,2023-06-21,2024-05-08,323,266
VERVE Boise,5BR/5BA - E3,Attached Bathroom,,5,5,,1585,,250,Spring + Summer (01/01/2025 - 07/31/2025),50%,1009,0.64,1009,0.64,2025-02-28,2025-04-03,35,35
Owyhee Park Apartments,1x1,,,1,1,,701,6/17/2023,,,60%,1200,1.71,1200,1.71,,2023-12-16,,
Owyhee Park Apartments,1X1,,,1,1,,701,Now,,,80%,1350,1.93,1350,1.93,2023-12-16,,943,92
Owyhee Park Apartments,2X2 S,,,2,2,,998,11/14/2025,,,80%,1500,1.5,1500,1.5,2025-11-14,2026-03-07,114,114
Owyhee Park Apartments,2x2,,,2,2,,1015,6/17/2023,,,60%,1400,1.38,1400,1.38,,2023-12-16,,
Owyhee Park Apartments,2X2,,,2,2,,1015,Now,,,80%,1550,1.53,1550,1.53,2023-12-16,,943,61
Huntington,1X1 - 554 sq/ft,,,1,1,,554,Now,400,,120%,1900,3.43,1900,3.43,2024-11-12,,611,611
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",188,,1,1,,622,11/15/2024,400,,80%,1300,2.09,1300,2.09,2024-11-15,2024-11-16,2,2
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",361,,1,1,,622,12/15/2024,400,,80%,1350,2.17,1350,2.17,2024-11-12,2024-12-27,46,13
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",270,,1,1,,622,12/13/2024,400,,80%,1350,2.17,1350,2.17,2024-11-12,2025-01-22,72,41
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",184,,1,1,,622,11/2/2025,400,,80%,1400,2.25,1400,2.25,2025-09-05,2026-02-20,169,111
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",137,3,1,1,,622,12/27/2025,400,,80%,1400,2.25,1400,2.25,2025-10-18,2026-02-28,134,64
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",375,,1,1,,622,8/28/2025,400,,80%,1400,2.25,1400,2.25,2025-07-10,2025-12-01,145,96
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",383,,1,1,,622,9/20/2025,400,,80%,1400,2.25,1400,2.25,2025-07-29,2025-12-03,128,75
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",369,,1,1,,622,8/27/2025,400,,80%,1400,2.25,1400,2.25,2025-07-02,2025-12-04,156,100
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",321,2,1,1,,622,8/30/2025,400,,80%,1400,2.25,1400,2.25,2025-07-18,2025-12-17,153,110
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",353,,1,1,,622,9/6/2025,400,,80%,1400,2.25,1400,2.25,2025-07-25,2025-12-31,160,117
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",368,,1,1,,622,10/1/2025,400,,80%,1400,2.25,1400,2.25,2025-07-25,2026-01-07,167,99
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",177,,1,1,,622,11/21/2025,400,,80%,1400,2.25,1400,2.25,2025-10-01,2026-02-25,148,97
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",268,,1,1,,622,10/17/2025,400,,80%,1400,2.25,1400,2.25,2025-02-04,2026-01-19,350,95
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",378,,1,1,,622,11/15/2025,400,,80%,1400,2.25,1400,2.25,2025-09-30,2026-01-22,115,69
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",362,,1,1,,622,12/5/2024,400,,80%,1350,2.17,1350,2.17,2024-11-12,2025-01-22,72,49
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",362,,1,1,,622,9/17/2025,400,,80%,1400,2.25,1400,2.25,2025-07-29,2026-01-27,183,133
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",221,2,1,1,,622,1/22/2025,400,,80%,1575,2.53,1575,2.53,2024-12-11,2025-02-07,59,17
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",221,2,1,1,,622,10/31/2025,400,,80%,1400,2.25,1400,2.25,2025-09-05,2026-01-29,147,91
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",352,,1,1,,622,12/13/2025,400,,80%,1400,2.25,1400,2.25,2025-10-18,2026-01-30,105,49
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",168,,1,1,,622,3/7/2026,400,,80%,1400,2.25,1400,2.25,2026-01-11,2026-03-12,61,6
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",262,,1,1,,622,11/14/2024,400,,80%,1350,2.17,1350,2.17,2024-11-12,2025-01-12,62,60
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",262,,1,1,,622,3/6/2026,400,,80%,1400,2.25,1400,2.25,2026-01-26,2026-03-10,44,5
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",367,,1,1,,622,3/23/2025,400,,80%,1575,2.53,1575,2.53,2025-02-28,2025-04-29,61,38
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",367,,1,1,,622,1/28/2026,400,,80%,1400,2.25,1400,2.25,2025-12-15,2026-03-08,84,40
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",162,,1,1,,622,7/30/2025,400,,80%,1575,2.53,1575,2.53,2025-05-30,2025-07-19,51,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",162,,1,1,,622,2/17/2026,400,,80%,1400,2.25,1400,2.25,2026-01-08,2026-03-08,60,20
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",278,,1,1,,622,1/1/2026,400,,80%,1400,2.25,1400,2.25,2025-11-04,2026-02-04,93,35
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",288,,1,1,,622,1/21/2026,400,,80%,1400,2.25,1400,2.25,2026-01-05,2026-03-08,63,47
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",377,,1,1,,622,2/7/2026,400,,80%,1400,2.25,1400,2.25,2025-12-30,2026-03-07,68,29
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",338,3,1,1,,622,12/4/2025,400,,80%,1400,2.25,1400,2.25,2025-10-18,2026-02-11,117,70
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",261,,1,1,,622,12/11/2024,400,,80%,1350,2.17,1350,2.17,2024-11-12,2024-12-27,46,17
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",261,,1,1,,622,1/8/2026,400,,80%,1400,2.25,1400,2.25,2025-12-01,2026-03-02,92,54
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",287,,1,1,,622,1/6/2026,400,,80%,1400,2.25,1400,2.25,2025-11-05,2026-02-28,116,54
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",182,,1,1,,622,1/8/2025,400,,80%,1350,2.17,1350,2.17,2024-11-12,2025-02-07,88,31
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",182,,1,1,,622,10/29/2025,400,,80%,1400,2.25,1400,2.25,2025-09-05,2026-02-16,165,111
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",122,2,1,1,,622,11/8/2025,400,,80%,1450,2.33,1450,2.33,2025-09-25,2026-01-16,114,70
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",187,,1,1,,622,11/21/2024,400,,80%,1575,2.53,1575,2.53,2024-11-15,2024-12-07,23,17
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",319,1,1,1,,622,11/29/2024,400,,80%,1575,2.53,1575,2.53,2024-11-26,2024-12-01,6,3
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",186,,1,1,,622,11/7/2024,400,,80%,1300,2.09,1300,2.09,2024-11-12,2024-11-26,15,15
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",186,,1,1,,622,10/14/2025,400,,80%,1575,2.53,1575,2.53,2025-09-12,2025-09-13,2,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",286,,1,1,,622,10/1/2025,400,,80%,1575,2.53,1575,2.53,2025-08-14,2025-08-17,4,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",370,,1,1,,622,8/17/2025,400,,80%,1575,2.53,1575,2.53,2025-07-08,2025-07-26,19,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",135,3,1,1,,622,7/30/2025,400,,80%,1575,2.53,1575,2.53,2025-02-26,2025-07-24,149,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",175,,1,1,,622,7/25/2025,400,,80%,1575,2.53,1575,2.53,2025-06-03,2025-07-03,31,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",167,,1,1,,622,7/18/2025,400,,80%,1575,2.53,1575,2.53,2025-06-03,2025-06-19,17,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",159,,1,1,,622,7/16/2025,400,,80%,1575,2.53,1575,2.53,2025-03-04,2025-06-14,103,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",354,,1,1,,622,7/12/2025,400,,80%,1575,2.53,1575,2.53,2025-05-24,2025-06-04,12,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",236,3,1,1,,622,1/29/2025,400,,80%,1575,2.53,1575,2.53,2024-12-27,2025-05-29,154,121
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",152,,1,1,,622,6/12/2025,400,,80%,1575,2.53,1575,2.53,2025-04-24,2025-05-22,29,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",276,,1,1,,622,5/23/2025,400,,80%,1575,2.53,1575,2.53,2025-04-01,2025-05-15,45,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",376,,1,1,,622,3/11/2025,400,,80%,1575,2.53,1575,2.53,2025-01-24,2025-03-15,51,5
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",160,,1,1,,622,4/10/2025,400,,80%,1575,2.53,1575,2.53,2025-01-29,2025-02-09,12,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",336,3,1,1,,622,1/9/2025,400,,80%,1575,2.53,1575,2.53,2024-11-14,2024-12-21,38,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",275,,1,1,,622,6/19/2026,400,,80%,1600,2.57,1600,2.57,2026-04-25,2026-04-29,5,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",181,,1,1,,622,11/13/2024,400,,80%,1350,2.17,1350,2.17,2024-11-15,2025-01-24,71,71
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",181,,1,1,,622,5/9/2026,400,,80%,1600,2.57,1600,2.57,2026-03-28,2026-04-10,14,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",282,,1,1,,622,4/13/2025,400,,80%,1575,2.53,1575,2.53,2025-02-26,2025-03-03,6,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",282,,1,1,,622,5/5/2026,400,,80%,1600,2.57,1600,2.57,2026-03-21,2026-04-09,20,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",259,,1,1,,622,10/25/2025,400,,80%,1600,2.57,1600,2.57,2025-09-03,2025-10-29,57,5
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",235,3,1,1,,622,4/18/2025,400,,80%,1575,2.53,1575,2.53,2025-03-06,2025-04-01,27,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",235,3,1,1,,622,5/22/2026,400,,80%,1600,2.57,1600,2.57,2026-03-30,2026-04-15,17,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",386,,1,1,,622,3/7/2026,400,,80%,1600,2.57,1600,2.57,2026-02-05,2026-04-07,62,32
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",253,,1,1,,622,8/2/2025,400,,80%,1575,2.53,1575,2.53,2025-06-03,2025-06-19,17,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",253,,1,1,,622,5/30/2026,400,,80%,1600,2.57,1600,2.57,2026-04-14,2026-04-18,5,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",178,,1,1,,622,11/23/2024,400,,80%,1300,2.09,1300,2.09,2024-11-15,2024-11-19,5,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",178,,1,1,,622,7/16/2025,400,,80%,1575,2.53,1575,2.53,2025-06-10,2025-06-14,5,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",178,,1,1,,622,8/8/2026,400,,80%,1600,2.57,1600,2.57,2026-06-25,2026-06-26,2,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",384,,1,1,,622,5/27/2025,400,,80%,1575,2.53,1575,2.53,2025-04-07,2025-04-19,13,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",384,,1,1,,622,6/10/2026,400,,80%,1600,2.57,1600,2.57,2026-04-24,2026-04-26,3,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",220,,1,1,,622,6/14/2025,400,,80%,1625,2.61,1625,2.61,2025-05-03,2025-05-08,6,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",222,2,1,1,,622,8/13/2025,400,,80%,1650,2.65,1650,2.65,2025-07-02,2025-10-20,111,69
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",120,,1,1,,622,7/15/2025,400,,80%,1625,2.61,1625,2.61,2025-05-29,2025-06-23,26,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",120,,1,1,,622,5/23/2026,400,,80%,1650,2.65,1650,2.65,2026-04-01,2026-04-10,10,0
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",322,2,1,1,,622,9/17/2025,400,,80%,1650,2.65,1650,2.65,2025-07-25,2025-11-01,100,46
Huntington,"1 Bed / 1 Bath, 622 sq. ft.",245,4,1,1,,622,8/23/2025,400,,80%,1675,2.69,1675,2.69,2025-07-16,2025-08-07,23,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",225,2,1,1,,722,12/3/2024,400,,80%,1495,2.07,1495,2.07,2024-11-15,2025-01-30,77,59
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",205,,1,1,,722,2/3/2026,400,,80%,1499,2.08,1499,2.08,2025-11-17,2026-03-15,119,41
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",325,2,1,1,,722,1/18/2025,400,,80%,1675,2.32,1675,2.32,2024-12-10,2025-01-30,52,13
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",325,2,1,1,,722,2/24/2026,400,,80%,1499,2.08,1499,2.08,2026-01-08,2026-03-13,65,18
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",243,4,1,1,,722,3/23/2025,400,,80%,1675,2.32,1675,2.32,2025-02-07,2025-04-15,68,24
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",243,4,1,1,,722,11/15/2025,400,,80%,1500,2.08,1500,2.08,2025-10-11,2026-01-06,88,53
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",143,4,1,1,,722,11/8/2025,400,,80%,1500,2.08,1500,2.08,2025-09-05,2026-01-03,121,57
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",231,3,1,1,,722,10/14/2025,400,,80%,1500,2.08,1500,2.08,2025-08-28,2025-12-26,121,74
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",144,4,1,1,,722,7/8/2025,400,,80%,1675,2.32,1675,2.32,2025-06-10,2025-06-28,19,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",144,4,1,1,,722,12/7/2025,400,,80%,1500,2.08,1500,2.08,2025-10-22,2026-01-14,85,39
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",326,2,1,1,,722,2/4/2026,400,,80%,1549,2.15,1549,2.15,2025-12-25,2026-03-17,83,42
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",214,1,1,1,,722,10/17/2025,400,,80%,1550,2.15,1550,2.15,2025-08-30,2025-11-26,89,41
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",125,2,1,1,,722,10/13/2024,400,,80%,1495,2.07,1495,2.07,2024-11-12,2025-01-30,80,80
